Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-23,783.8375854492188,922.5885620117188,1167.05712890625,1115.3369140625,2975.320068359375,18348.0,818.5999755859375,953.4000244140625,1300.050048828125,1132.7744140625,3297.050048828125,18348.0,824.7999877929688,958.8499755859375,1314.1500244140625,1138.9815673828125,3327.949951171875,18419.75,816.7249755859375,945.0,1297.050048828125,1131.34375,3290.10009765625,18324.19921875,824.5,952.0,1299.199951171875,1135.589599609375,3306.0,18362.900390625,22470074,16579935,7436031,6092034,1687418,270400
2023-05-24,773.5921020507812,910.2505493164062,1165.80029296875,1108.839111328125,2981.005859375,18285.400390625,807.9000244140625,940.6500244140625,1298.6500244140625,1126.1749267578125,3303.35009765625,18285.400390625,817.375,953.8499755859375,1305.0,1137.1356201171875,3317.199951171875,18392.599609375,806.7999877929688,938.5,1291.300048828125,1123.0367431640625,3276.0,18262.94921875,813.7750244140625,946.7000122070312,1296.300048828125,1128.782470703125,3276.0,18294.80078125,33588112,18049620,4824077,8112254,1016555,232600
2023-05-25,770.6237182617188,909.4763793945312,1170.9171142578125,1108.7027587890625,2972.1171875,18321.150390625,804.7999877929688,939.8499755859375,1304.3499755859375,1126.0364990234375,3293.5,18321.150390625,810.0250244140625,941.5999755859375,1307.0,1130.213134765625,3306.0,18338.099609375,798.6749877929688,932.9500122070312,1289.25,1115.0067138671875,3267.10009765625,18202.400390625,807.8499755859375,937.0,1294.5,1123.2445068359375,3294.0,18268.900390625,29776930,19328582,4334121,11487863,1374917,235900
2023-05-26,773.5921020507812,919.9757690429688,1182.6768798828125,1138.9427490234375,3004.062255859375,18499.349609375,807.9000244140625,950.7000122070312,1317.449951171875,1156.7493896484375,3328.89990234375,18499.349609375,809.5,952.4500122070312,1323.449951171875,1157.903076171875,3338.64990234375,18508.55078125,801.125,935.5499877929688,1306.0,1131.020751953125,3291.0,18333.150390625,809.5,939.7999877929688,1306.0,1134.3665771484375,3293.5,18368.349609375,26635066,10957182,5521606,12626260,1791115,198700
2023-05-29,783.0238037109375,917.5082397460938,1179.93896484375,1145.349609375,2996.346923828125,18598.650390625,817.75,948.1500244140625,1314.4000244140625,1163.2564697265625,3320.35009765625,18598.650390625,820.5,957.5999755859375,1332.699951171875,1167.5946044921875,3372.0,18641.19921875,812.4249877929688,946.7999877929688,1309.8499755859375,1157.0723876953125,3312.0,18581.25,814.25,953.8499755859375,1332.699951171875,1163.4410400390625,3360.800048828125,18619.150390625,21816292,12108079,4419365,10010304,1210372,265300
2023-05-30,783.6221923828125,919.2500610351562,1188.42236328125,1145.0543212890625,2992.60205078125,18633.849609375,818.375,949.9500122070312,1323.8499755859375,1162.95654296875,3316.199951171875,18633.849609375,821.3250122070312,952.2999877929688,1326.4000244140625,1171.148193359375,3326.949951171875,18662.44921875,814.2750244140625,944.6500244140625,1309.1500244140625,1160.3720703125,3301.35009765625,18575.5,816.7999877929688,945.3499755859375,1315.0,1163.2564697265625,3315.0,18606.650390625,37125928,18483624,6274719,11342504,1344224,234400
2023-05-31,771.22216796875,918.4759521484375,1183.440185546875,1122.3118896484375,2968.5068359375,18534.400390625,805.4249877929688,949.1500244140625,1318.300048828125,1139.8583984375,3289.5,18534.400390625,817.4749755859375,952.0,1331.0999755859375,1158.29541015625,3327.699951171875,18603.900390625,802.3250122070312,940.5,1314.1500244140625,1135.7510986328125,3265.14990234375,18483.849609375,814.9500122070312,949.5,1319.8499755859375,1153.7496337890625,3309.0,18594.19921875,43334270,27254425,17800782,27107927,5815424,696500
2023-06-01,767.9425659179688,905.8475952148438,1184.5174560546875,1119.2901611328125,2999.640625,18487.75,802.0,936.0999755859375,1319.5,1136.7894287109375,3324.0,18487.75,809.9500122070312,954.25,1329.5,1146.781005859375,3340.0,18580.30078125,800.0,932.7999877929688,1318.0999755859375,1134.3665771484375,3297.5,18464.55078125,809.9500122070312,954.25,1322.550048828125,1144.5888671875,3314.0,18579.400390625,50366938,21650700,4277841,14592692,1177314,265600
2023-06-02,769.1395263671875,907.8313598632812,1181.7879638671875,1115.6322021484375,2983.0361328125,18534.099609375,803.25,938.1500244140625,1299.0,1133.0743408203125,3305.60009765625,18534.099609375,807.4000244140625,944.6500244140625,1312.9000244140625,1145.8348388671875,3335.89990234375,18573.69921875,800.5,935.0499877929688,1296.050048828125,1131.1361083984375,3297.449951171875,18478.400390625,806.2249755859375,943.0,1309.0,1140.3660888671875,3326.25,18550.849609375,17859710,12494376,10909311,15800644,2030661,270900
2023-06-05,768.1340942382812,916.1534423828125,1186.7921142578125,1125.6517333984375,2967.96533203125,18593.849609375,802.2000122070312,946.75,1304.5,1143.25048828125,3288.89990234375,18593.849609375,808.25,951.7999877929688,1309.449951171875,1146.250244140625,3327.0,18640.150390625,801.2249755859375,943.0,1297.300048828125,1134.57421875,3285.050048828125,18582.80078125,807.25,943.0,1304.0,1138.6124267578125,3315.0,18612.0,18697242,10751684,5002553,10908682,1861468,256100
2023-06-06,765.7402954101562,911.6537475585938,1163.5926513671875,1126.6058349609375,2916.888916015625,18599.0,799.7000122070312,942.0999755859375,1279.0,1144.2196044921875,3232.300048828125,18599.0,804.9249877929688,947.7999877929688,1288.5999755859375,1148.0731201171875,3288.85009765625,18622.75,796.125,938.0999755859375,1273.0,1136.212646484375,3220.60009765625,18531.599609375,803.8250122070312,946.5,1288.5999755859375,1146.11181640625,3280.0,18600.80078125,32182852,11894330,10008100,7493309,2022849,220800
2023-06-07,769.7140502929688,909.815185546875,1172.644775390625,1135.148681640625,2955.331298828125,18726.400390625,803.8499755859375,940.2000122070312,1288.949951171875,1152.8958740234375,3274.89990234375,18726.400390625,806.2750244140625,945.8499755859375,1294.0,1153.7496337890625,3278.85009765625,18738.94921875,798.0,933.7999877929688,1282.5,1141.1044921875,3241.0,18636.0,801.7249755859375,944.3499755859375,1290.5,1147.7501220703125,3253.0,18665.599609375,24949026,16486469,5397578,10312545,1567196,260100
2023-06-08,770.1928100585938,907.5894775390625,1167.0498046875,1135.830078125,2920.6337890625,18634.55078125,804.3499755859375,937.9000244140625,1282.800048828125,1153.5880126953125,3236.449951171875,18634.55078125,813.0,950.5,1292.0,1161.52587890625,3270.0,18777.900390625,801.625,935.2000122070312,1281.0999755859375,1149.5960693359375,3233.0,18615.599609375,801.625,936.5999755859375,1286.199951171875,1156.5185546875,3261.0,18725.349609375,37395522,17608140,5034942,12071109,1759366,286500
2023-06-09,771.1024780273438,907.734619140625,1151.7203369140625,1127.7874755859375,2896.1328125,18563.400390625,805.2999877929688,938.0499877929688,1265.949951171875,1145.4195556640625,3209.300048828125,18563.400390625,809.25,944.0,1282.5,1157.6954345703125,3250.0,18676.650390625,803.5,936.2000122070312,1264.0,1143.5965576171875,3205.35009765625,18555.400390625,807.9500122070312,941.4000244140625,1282.5,1156.9801025390625,3245.0,18655.900390625,18212578,12253128,5339073,5877018,1775689,221800
2023-06-12,766.4105834960938,905.7024536132812,1175.3741455078125,1128.7869873046875,2930.064208984375,18601.5,800.4000244140625,935.9500122070312,1291.949951171875,1146.434814453125,3246.89990234375,18601.5,807.9000244140625,943.5,1295.699951171875,1148.765380859375,3254.39990234375,18633.599609375,799.7249755859375,933.2999877929688,1273.0,1137.5970458984375,3211.0,18559.75,806.2750244140625,938.0,1273.5,1142.44287109375,3215.0,18595.05078125,13408292,10520125,4785588,6391969,2324605,179500
2023-06-13,767.7032470703125,913.0569458007812,1187.1102294921875,1145.46337890625,2927.176025390625,18716.150390625,801.75,943.5499877929688,1304.8499755859375,1163.371826171875,3243.699951171875,18716.150390625,804.5,946.25,1306.5,1164.57177734375,3265.0,18728.900390625,795.0499877929688,934.0999755859375,1297.050048828125,1147.4039306640625,3239.0,18631.80078125,795.0499877929688,935.9000244140625,1299.9000244140625,1151.442138671875,3260.0,18631.80078125,27926108,13528776,4846587,11248016,1371928,233200
2023-06-14,766.8653564453125,909.4280395507812,1183.0618896484375,1159.549560546875,2933.8095703125,18755.900390625,800.875,939.7999877929688,1300.4000244140625,1177.6783447265625,3251.050048828125,18755.900390625,806.0,946.9500122070312,1306.699951171875,1179.132080078125,3255.85009765625,18769.69921875,800.0999755859375,936.25,1293.199951171875,1161.5950927734375,3225.85009765625,18690.0,805.2249755859375,946.0499877929688,1306.3499755859375,1163.4410400390625,3243.699951171875,18744.599609375,20113968,13489262,3457981,13277380,1658544,261400
2023-06-15,757.4337158203125,896.6546630859375,1170.6888427734375,1159.8677978515625,2924.035888671875,18688.099609375,791.0250244140625,926.5999755859375,1286.800048828125,1178.00146484375,3216.300048828125,18688.099609375,802.9749755859375,942.9500122070312,1293.949951171875,1182.616455078125,3247.449951171875,18794.099609375,789.5,924.3499755859375,1282.6500244140625,1170.1328125,3210.0,18669.05078125,802.0,940.7000122070312,1293.949951171875,1177.6552734375,3245.300048828125,18774.44921875,35377476,19366819,6161155,11813494,2273810,263000
2023-06-16,767.3441772460938,904.0090942382812,1175.1014404296875,1171.1595458984375,2886.3984375,18826.0,801.375,934.2000122070312,1291.6500244140625,1189.4697265625,3174.89990234375,18826.0,804.5999755859375,937.75,1301.5,1191.7772216796875,3199.39990234375,18864.69921875,792.0,927.0,1281.050048828125,1181.5318603515625,3156.0,18710.5,793.5750122070312,929.2999877929688,1287.0,1181.5318603515625,3197.0,18723.30078125,15779272,11249387,8536287,24171579,4156189,272800
2023-06-19,768.014404296875,893.3162231445312,1177.2393798828125,1159.52685546875,2918.672607421875,18755.44921875,802.0750122070312,923.1500244140625,1294.0,1177.6552734375,3210.39990234375,18755.44921875,807.125,933.9500122070312,1299.5,1192.515625,3214.89990234375,18881.44921875,799.1749877929688,918.7000122070312,1287.050048828125,1173.4326171875,3175.0,18719.150390625,805.5,933.5,1294.0,1192.515625,3190.0,18873.30078125,24829146,19351375,4451787,6798554,1468186,219800
2023-06-20,769.6182861328125,895.6386108398438,1185.7911376953125,1161.9351806640625,2934.399658203125,18816.69921875,803.75,925.5499877929688,1303.4000244140625,1180.1011962890625,3227.699951171875,18816.69921875,805.5,928.5499877929688,1305.0,1183.2855224609375,3232.5,18839.69921875,795.3250122070312,914.7999877929688,1291.0999755859375,1169.902099609375,3201.050048828125,18660.650390625,802.0750122070312,920.9500122070312,1294.0,1175.6939697265625,3214.0,18752.349609375,20005626,15212286,4009180,6921096,1528452,211600
2023-06-21,783.0715942382812,894.8161010742188,1182.1065673828125,1165.206787109375,2962.128662109375,18856.849609375,817.7999877929688,924.7000122070312,1299.3499755859375,1183.424072265625,3258.199951171875,18856.849609375,818.625,928.4000244140625,1303.800048828125,1185.9853515625,3261.39990234375,18875.900390625,805.5,920.0,1295.0,1175.901611328125,3223.949951171875,18794.849609375,808.0,928.0,1299.949951171875,1180.0550537109375,3250.0,18849.400390625,24308946,9210553,4041529,6961603,1645987,217500
2023-06-22,786.9017333984375,895.8320922851562,1165.9127197265625,1152.1202392578125,2944.218505859375,18771.25,821.7999877929688,925.75,1281.550048828125,1170.1328125,3238.5,18771.25,828.7750244140625,935.5499877929688,1289.4000244140625,1187.5775146484375,3267.64990234375,18886.599609375,819.5250244140625,920.7000122070312,1273.5,1168.517578125,3230.10009765625,18759.5,820.0,924.4000244140625,1289.4000244140625,1179.5936279296875,3260.0,18853.599609375,56596140,27291569,6676607,7619166,1529603,252700
2023-06-23,786.8538208007812,893.65478515625,1150.85595703125,1142.6915283203125,2924.081787109375,18665.5,821.75,923.5,1265.0,1160.5567626953125,3216.35009765625,18665.5,829.9500122070312,931.9000244140625,1279.3499755859375,1169.1636962890625,3249.39990234375,18756.400390625,817.0250244140625,919.0,1263.3499755859375,1159.28759765625,3209.14990234375,18647.099609375,818.7750244140625,926.0499877929688,1276.449951171875,1167.0869140625,3237.300048828125,18741.849609375,21339218,8767733,7239467,6628570,1119505,210600
2023-06-26,783.0477294921875,897.4771728515625,1155.7232666015625,1133.96728515625,2899.80712890625,18691.19921875,817.7750244140625,927.4500122070312,1270.3499755859375,1151.6959228515625,3189.64990234375,18691.19921875,825.375,931.7999877929688,1274.0,1160.856689453125,3213.89990234375,18722.05078125,814.3499755859375,923.2000122070312,1262.25,1148.53466796875,3173.0,18646.69921875,822.5,927.0999755859375,1270.25,1156.9801025390625,3205.0,18682.349609375,16130314,11749040,3403244,12641159,1978803,171300
2023-06-27,794.083251953125,905.8475952148438,1163.729248046875,1134.3760986328125,2906.807861328125,18817.400390625,829.2999877929688,936.0999755859375,1279.1500244140625,1152.111328125,3197.35009765625,18817.400390625,836.4500122070312,939.9500122070312,1282.0,1158.1337890625,3209.64990234375,18829.25,819.2750244140625,922.2000122070312,1274.199951171875,1147.588623046875,3182.300048828125,18714.25,821.4749755859375,930.0,1280.0,1152.157470703125,3202.0,18748.55078125,33831864,13422726,3240024,9689466,863542,222500
2023-06-28,802.4856567382812,907.154052734375,1176.64794921875,1149.3939208984375,2923.2626953125,18972.099609375,838.0750122070312,937.4500122070312,1293.3499755859375,1167.3638916015625,3215.449951171875,18972.099609375,839.9500122070312,944.0,1296.699951171875,1171.2174072265625,3230.949951171875,19011.25,830.25,934.2999877929688,1281.4000244140625,1152.75732421875,3193.39990234375,18861.349609375,835.0,944.0,1290.0,1159.7491455078125,3208.0,18908.150390625,59562950,25708001,5662358,11354006,1575872,398800
2023-06-30,814.5745239257812,904.3961181640625,1214.99462890625,1158.8226318359375,3002.17578125,19189.05078125,850.7000122070312,934.5999755859375,1335.5,1176.93994140625,3302.25,19189.05078125,854.4000244140625,942.2000122070312,1338.9000244140625,1179.8935546875,3310.0,19201.69921875,841.625,930.6500244140625,1304.449951171875,1169.186767578125,3214.10009765625,19024.599609375,852.0,940.5,1308.199951171875,1175.1632080078125,3220.0,19076.849609375,40699016,13843218,12821692,11151555,2672406,247900
2023-07-03,823.3838500976562,912.089111328125,1213.3570556640625,1188.5628662109375,2974.947265625,19322.55078125,859.9000244140625,942.5499877929688,1333.699951171875,1207.1451416015625,3272.300048828125,19322.55078125,878.75,945.75,1346.0,1210.0526123046875,3318.800048828125,19345.099609375,855.0,936.5,1328.449951171875,1179.2935791015625,3268.75,19234.400390625,856.25,937.0,1330.0,1180.5396728515625,3314.300048828125,19246.5,44104116,12350359,7732412,12154387,1687264,226100
2023-07-04,827.4053955078125,914.169677734375,1223.77392578125,1176.3167724609375,3008.176025390625,19389.0,864.0999755859375,944.7000122070312,1345.1500244140625,1194.707763671875,3308.85009765625,19389.0,873.5,951.2999877929688,1346.0,1211.4371337890625,3315.0,19434.150390625,856.9000244140625,942.0,1331.4000244140625,1187.554443359375,3277.300048828125,19300.0,861.7249755859375,947.25,1344.300048828125,1211.4371337890625,3290.0,19406.599609375,38795188,14041699,5797775,8061643,1656681,226900
2023-07-05,801.1211547851562,927.0398559570312,1225.72998046875,1174.3856201171875,3018.266845703125,19398.5,836.6500244140625,958.0,1347.300048828125,1192.746337890625,3319.949951171875,19398.5,860.0,964.75,1357.949951171875,1204.0531005859375,3329.0,19421.599609375,834.2750244140625,941.0,1341.0,1188.7313232421875,3305.0,19339.599609375,858.125,942.0499877929688,1357.8499755859375,1204.0531005859375,3320.0,19405.94921875,37165754,13817767,5414936,10248062,1453008,224400
2023-07-06,801.93505859375,928.3946533203125,1222.6365966796875,1199.0367431640625,3020.949462890625,19497.30078125,837.5,959.4000244140625,1343.9000244140625,1217.78271484375,3322.89990234375,19497.30078125,843.9249877929688,963.9000244140625,1347.449951171875,1220.4132080078125,3328.449951171875,19512.19921875,830.2000122070312,954.0,1337.1500244140625,1188.8466796875,3302.0,19373.0,836.5,954.7000122070312,1342.550048828125,1188.8466796875,3306.550048828125,19385.69921875,52156544,16334427,5963897,19117987,1848238,268300
2023-07-07,794.945068359375,915.8147583007812,1210.1728515625,1196.6966552734375,3026.72216796875,19331.80078125,830.2000122070312,946.4000244140625,1330.199951171875,1215.406005859375,3329.25,19331.80078125,837.5,955.0499877929688,1345.800048828125,1229.8740234375,3356.89990234375,19523.599609375,828.1500244140625,943.7999877929688,1325.3499755859375,1212.821533203125,3302.0,19303.599609375,832.5,953.0,1334.0,1216.0521240234375,3302.0,19422.80078125,19926336,8593807,6295647,13375267,1789326,237100
2023-07-10,793.0538940429688,917.7501831054688,1209.2176513671875,1242.7950439453125,2974.629150390625,19355.900390625,828.2249755859375,948.4000244140625,1329.1500244140625,1262.22509765625,3271.949951171875,19355.900390625,838.375,952.9000244140625,1341.9000244140625,1271.8935546875,3324.75,19435.849609375,824.8499755859375,941.3499755859375,1319.300048828125,1234.5120849609375,3265.199951171875,19327.099609375,830.5,946.0,1336.550048828125,1240.9268798828125,3324.75,19400.349609375,38398442,12069184,3940315,33240016,1407431,268200
2023-07-11,789.1997680664062,914.41162109375,1226.9124755859375,1256.2677001953125,2975.03759765625,19439.400390625,824.2000122070312,944.9500122070312,1348.5999755859375,1275.9085693359375,3272.39990234375,19439.400390625,838.0,952.7000122070312,1350.9000244140625,1278.3544921875,3295.0,19515.099609375,822.75,941.9000244140625,1327.0,1263.4019775390625,3260.800048828125,19406.44921875,831.5,948.4000244140625,1333.449951171875,1270.462890625,3295.0,19427.099609375,50670426,16977595,6126128,20069348,1110172,251300
2023-07-12,781.8029174804688,913.8794555664062,1212.993408203125,1257.653564453125,2963.673828125,19384.30078125,816.4749755859375,944.4000244140625,1333.300048828125,1277.316162109375,3259.89990234375,19384.30078125,833.1500244140625,951.1500244140625,1351.9000244140625,1293.12255859375,3289.14990234375,19507.69921875,813.5750122070312,941.25,1327.0,1274.5009765625,3250.10009765625,19361.75,827.6749877929688,948.4000244140625,1351.0,1276.64697265625,3280.949951171875,19497.44921875,70958358,21511161,8102770,18733835,1515240,327900
2023-07-13,785.7047729492188,924.814208984375,1241.9237060546875,1246.4072265625,3036.99560546875,19413.75,820.5499877929688,955.7000122070312,1365.0999755859375,1265.89404296875,3340.550048828125,19413.75,828.7249755859375,959.25,1376.800048828125,1291.738037109375,3367.449951171875,19567.0,819.0250244140625,942.2000122070312,1330.8499755859375,1263.240478515625,3272.75,19385.80078125,828.3499755859375,947.7000122070312,1334.9000244140625,1284.7694091796875,3284.0,19495.19921875,41913546,23222286,9977644,14682934,4585146,310400
2023-07-14,787.3326416015625,929.0236206054688,1297.2830810546875,1245.3623046875,3195.27490234375,19564.5,822.25,960.0499877929688,1425.949951171875,1264.8326416015625,3514.64990234375,19564.5,826.7999877929688,965.0,1430.0,1274.1549072265625,3524.85009765625,19595.349609375,817.5,951.3499755859375,1380.6500244140625,1257.6331787109375,3352.0,19433.5,826.7999877929688,959.75,1380.6500244140625,1269.12451171875,3365.0,19493.44921875,24727214,12871569,12833381,15124144,6306101,291200
2023-07-17,803.8021850585938,937.3941040039062,1294.5537109375,1270.8084716796875,3174.410400390625,19711.44921875,839.4500122070312,968.7000122070312,1422.949951171875,1290.6766357421875,3491.699951171875,19711.44921875,841.0,973.7999877929688,1458.949951171875,1299.1451416015625,3549.89990234375,19731.849609375,816.5,952.8499755859375,1414.300048828125,1258.9715576171875,3477.050048828125,19562.94921875,825.0,962.9000244140625,1425.949951171875,1267.7401123046875,3510.0,19612.150390625,49252928,16290763,11569884,22220040,2743228,268700
2023-07-18,803.1319580078125,943.9259643554688,1342.089111328125,1281.600341796875,3179.0927734375,19749.25,838.75,975.4500122070312,1475.199951171875,1301.63720703125,3496.85009765625,19749.25,852.0,987.9500122070312,1477.949951171875,1309.482666015625,3524.0,19819.44921875,835.0,971.1500244140625,1429.0,1288.968994140625,3465.0,19690.19921875,849.0,978.0,1434.0,1300.0450439453125,3476.0,19787.5,81076818,29709508,16743977,25867313,2600090,286400
2023-07-19,806.7705688476562,941.9905395507812,1341.8616943359375,1291.3243408203125,3154.72802734375,19833.150390625,842.5499877929688,973.4500122070312,1474.949951171875,1311.5133056640625,3470.050048828125,19833.150390625,844.375,980.0,1498.800048828125,1318.0435791015625,3516.85009765625,19851.69921875,837.5,967.5499877929688,1460.699951171875,1290.8150634765625,3445.64990234375,19727.44921875,840.5499877929688,980.0,1486.0,1306.0445556640625,3500.0,19802.94921875,32935134,15994261,13687062,39122156,2405370,259700
2023-07-20,808.51806640625,963.4247436523438,1318.708251953125,1289.7606201171875,3156.778564453125,19979.150390625,844.375,995.5999755859375,1449.5,1309.925048828125,3463.300048828125,19979.150390625,846.0,998.1500244140625,1471.0,1315.4749755859375,3478.89990234375,19991.849609375,840.0,972.0999755859375,1440.699951171875,1290.0,3436.050048828125,19758.400390625,840.5750122070312,976.0499877929688,1471.0,1290.0,3453.10009765625,19831.69921875,56210948,26487838,8347221,38717624,1715404,274700
2023-07-21,802.2940673828125,964.7794799804688,1211.446533203125,1249.8345947265625,3070.1865234375,19745.0,837.875,997.0,1331.5999755859375,1269.375,3368.300048828125,19745.0,844.9000244140625,1001.4500122070312,1350.0,1307.449951171875,3434.89990234375,19887.400390625,836.625,988.7999877929688,1305.0,1261.800048828125,3359.050048828125,19700.0,840.0,995.2999877929688,1320.199951171875,1304.5,3404.050048828125,19800.44921875,42154248,16903003,45548305,30249238,3770223,312500
2023-07-24,803.5628662109375,959.9410400390625,1215.995361328125,1224.554931640625,3094.2958984375,19672.349609375,839.2000122070312,992.0,1336.5999755859375,1243.699951171875,3394.75,19672.349609375,842.3250122070312,1008.7000122070312,1349.9000244140625,1257.4749755859375,3413.449951171875,19782.75,835.0499877929688,990.0999755859375,1334.25,1234.6500244140625,3372.10009765625,19658.30078125,839.25,1004.9500122070312,1341.0,1240.5,3381.0,19748.44921875,32179444,21687719,8859789,23727866,1680132,265600
2023-07-25,812.2764282226562,962.5537719726562,1214.17578125,1223.767333984375,3098.306396484375,19680.599609375,848.2999877929688,994.7000122070312,1334.5999755859375,1242.9000244140625,3399.14990234375,19680.599609375,849.5,999.0,1342.8499755859375,1252.5999755859375,3406.800048828125,19729.349609375,839.2000122070312,988.25,1324.25,1240.0,3380.199951171875,19615.94921875,842.3250122070312,999.0,1337.0,1247.0,3397.5,19729.349609375,55992596,29325327,6801982,12026020,1272980,369700
2023-07-26,809.4515991210938,964.247314453125,1227.1400146484375,1243.65625,3088.416259765625,19778.30078125,845.3499755859375,996.4500122070312,1348.8499755859375,1263.0999755859375,3388.300048828125,19778.30078125,849.7999877929688,997.75,1350.0,1273.5,3420.85009765625,19825.599609375,844.0,990.0,1339.4000244140625,1242.5,3385.0,19716.69921875,849.7999877929688,993.0999755859375,1343.0,1242.5,3400.35009765625,19733.349609375,24794358,12780537,5528885,12911012,1066803,244700
2023-07-27,801.04931640625,958.2476196289062,1231.052001953125,1232.0872802734375,3096.25537109375,19659.900390625,836.5750122070312,990.25,1353.1500244140625,1251.3499755859375,3396.89990234375,19659.900390625,851.5,1006.5,1363.800048828125,1268.824951171875,3411.64990234375,19867.55078125,833.7249755859375,987.2000122070312,1347.050048828125,1245.175048828125,3385.050048828125,19603.55078125,849.9500122070312,1002.5499877929688,1358.5999755859375,1267.0250244140625,3394.949951171875,19850.900390625,59741302,25932395,9191861,17226898,1701769,334900
2023-07-28,786.8538208007812,964.00537109375,1219.54345703125,1244.4686279296875,3058.428466796875,19646.05078125,821.75,996.2000122070312,1340.5,1263.925048828125,3355.39990234375,19646.05078125,834.4500122070312,998.7000122070312,1363.8499755859375,1271.425048828125,3393.699951171875,19695.900390625,820.5499877929688,977.0499877929688,1336.0,1250.2750244140625,3331.0,19563.099609375,830.75,988.0,1353.8499755859375,1256.0250244140625,3385.0,19659.75,41015684,12584130,6122735,20827852,2599831,258700
2023-07-31,790.5403442382812,966.0374145507812,1233.371826171875,1255.00390625,3118.63232421875,19753.80078125,825.5999755859375,998.2999877929688,1355.699951171875,1274.625,3421.449951171875,19753.80078125,828.4000244140625,999.4000244140625,1357.5,1276.949951171875,3426.64990234375,19772.75,819.3499755859375,988.5999755859375,1333.25,1258.9749755859375,3360.89990234375,19597.599609375,825.0250244140625,996.0,1348.75,1263.925048828125,3364.39990234375,19666.349609375,34565006,14303116,7902180,8551174,2743678,295100
2023-08-01,795.8306884765625,962.40869140625,1242.0146484375,1237.25634765625,3146.524658203125,19733.55078125,831.125,994.5499877929688,1365.199951171875,1256.5999755859375,3452.050048828125,19733.55078125,833.7249755859375,1003.7000122070312,1369.0,1279.5,3460.0,19795.599609375,825.0,990.4500122070312,1357.0,1252.6500244140625,3415.0,19704.599609375,827.2249755859375,1001.6500244140625,1362.0,1277.5,3415.0,19784.0,35394188,15508569,6064652,9536632,1956167,298000
2023-08-02,785.4175415039062,955.0543212890625,1234.418212890625,1224.0379638671875,3136.13330078125,19526.55078125,820.25,986.9500122070312,1356.8499755859375,1243.175048828125,3440.64990234375,19526.55078125,825.75,994.0999755859375,1371.949951171875,1256.0,3446.39990234375,19678.25,816.5750122070312,977.5,1348.449951171875,1231.800048828125,3413.60009765625,19423.55078125,821.0,985.25,1369.300048828125,1254.5999755859375,3434.949951171875,19655.400390625,28116322,15787996,7419145,12748214,1914899,290700
2023-08-03,779.7442626953125,933.8136596679688,1241.1959228515625,1218.8934326171875,3099.03564453125,19381.650390625,814.3250122070312,965.0,1364.300048828125,1237.949951171875,3399.949951171875,19381.650390625,825.6749877929688,983.0,1366.550048828125,1250.449951171875,3433.25,19537.650390625,811.5,960.0499877929688,1349.0,1229.0250244140625,3368.0,19296.44921875,820.0,976.5499877929688,1350.0,1237.6500244140625,3420.0,19463.75,57673946,30994707,6503741,10168350,2026351,315700
2023-08-04,791.0191040039062,939.1359252929688,1253.9781494140625,1235.4593505859375,3138.777099609375,19517.0,826.0999755859375,970.5,1378.3499755859375,1254.7750244140625,3443.550048828125,19517.0,828.25,976.0,1385.9000244140625,1258.0,3471.0,19538.849609375,814.625,961.25,1362.0,1235.800048828125,3401.25,19436.44921875,817.5750122070312,968.6500244140625,1368.9000244140625,1249.4000244140625,3401.25,19462.80078125,37388304,20582882,5712345,22885610,2248493,280800
2023-08-07,790.5642700195312,944.1195068359375,1267.30615234375,1242.4993896484375,3175.6923828125,19597.30078125,825.625,975.6500244140625,1393.0,1261.925048828125,3484.050048828125,19597.30078125,831.5499877929688,981.5,1395.0,1264.199951171875,3488.0,19620.44921875,823.7750244140625,968.2000122070312,1377.0,1252.5,3441.25,19524.80078125,831.5499877929688,970.9500122070312,1387.9000244140625,1260.5,3453.949951171875,19576.849609375,28300918,16686062,3729093,5982870,1853889,216600
2023-08-08,789.91796875,948.2321166992188,1264.759033203125,1235.0162353515625,3163.432861328125,19570.849609375,824.9500122070312,979.9000244140625,1390.199951171875,1254.324951171875,3470.60009765625,19570.849609375,827.7999877929688,986.5999755859375,1393.550048828125,1267.2249755859375,3489.949951171875,19634.400390625,821.0250244140625,972.2999877929688,1384.4000244140625,1249.7750244140625,3456.60009765625,19533.099609375,825.8499755859375,975.75,1392.8499755859375,1264.0,3484.050048828125,19627.19921875,43773828,23784778,4161877,9844072,1634225,260300
